areaname,periodyear,periodname,soclevel,occcode,soctitle,vacancies,vacanrate,medianwage,meanwage,maxwage,minwage,p10th,p25th,p75th,p90th,parttimepct,tempseaspct,reqpostsecedupct,reqworhexppct,reqrelatedworkexppct,reqcertiforlicensepct,vacless60dayspct,
"Central Minnesota               ","2021","Second Quarter","6","211094","Community Health Workers",3,2.700,17.38,19.35,23.39,15.77,15.77,15.77,23.39,23.39,65.00,0.00,66.00,,,65.00,
"Central Minnesota               ","2021","Second Quarter","2","250000","Educational Instruction and Library Occupations",1099,4.300,24.26,24.62,52.05,10.45,14.70,18.26,29.74,34.75,48.00,42.00,75.00,86.00,12.00,99.00,
"Central Minnesota               ","2021","Second Quarter","3","251000","Postsecondary Teachers",67,,26.20,26.83,41.01,17.24,20.73,23.18,29.81,33.07,93.00,91.00,100.00,99.00,5.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","251011","Business Teachers, Postsecondary",12,12.000,26.51,27.54,37.34,19.75,20.17,23.27,30.09,33.24,75.00,67.00,100.00,100.00,19.00,100.00,
"Central Minnesota               ","2021","Second Quarter","3","252000","Preschool, Elementary, Middle, Secondary, and Spec",574,,28.69,29.44,51.90,15.90,22.28,25.08,33.01,37.54,38.00,35.00,99.00,89.00,13.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252011","Preschool Teachers, Except Special Education",18,2.000,25.65,26.92,35.34,19.83,21.00,22.82,29.29,31.44,54.00,17.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252021","Elementary School Teachers, Except Special Educati",148,2.900,27.75,28.46,47.25,16.96,21.86,24.53,31.60,35.63,73.00,69.00,100.00,88.00,10.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252022","Middle School Teachers, Except Special and Career/",53,3.300,28.80,30.02,45.23,17.94,21.54,24.63,34.03,38.77,60.00,60.00,100.00,91.00,30.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252031","Secondary School Teachers, Except Special and Care",199,4.900,29.72,30.29,45.00,17.57,23.47,25.62,33.99,37.06,22.00,18.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252032","Career/Technical Education Teachers, Secondary Sch",7,2.700,26.85,28.37,37.01,21.73,21.73,23.38,30.47,33.78,43.00,14.00,100.00,90.00,8.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252051","Special Education Teachers, Preschool",18,16.400,26.88,27.93,39.93,19.43,20.79,23.70,30.55,34.39,61.00,50.00,100.00,88.00,8.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252052","Special Education Teachers, Kindergarten and Eleme",77,9.300,29.04,29.80,45.09,18.55,22.51,25.45,33.16,37.42,9.00,14.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252057","Special Education Teachers, Middle School",9,3.000,28.18,29.60,40.20,21.96,21.96,24.77,31.74,35.36,0.00,0.00,100.00,91.00,11.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252058","Special Education Teachers, Secondary School",20,2.200,28.00,28.94,42.55,19.95,21.64,24.56,31.78,35.41,5.00,10.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","252059","Special Education Teachers, All Other",19,32.100,29.08,29.80,39.63,20.67,22.23,25.39,32.54,35.17,5.00,5.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","3","253000","Other Teachers and Instructors",183,,20.32,20.50,34.86,10.54,15.01,17.16,23.39,25.93,73.00,54.00,80.00,70.00,9.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","253011","Adult Basic Education, Adult Secondary Education,",16,17.800,20.22,20.26,31.52,10.99,11.00,11.00,25.04,28.03,31.00,0.00,63.00,78.00,18.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","253021","Self-Enrichment Teachers",31,5.500,15.63,17.09,28.35,10.54,12.68,14.80,18.25,21.40,54.00,38.00,16.00,28.00,5.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","253031","Substitute Teachers, Short-Term",114,24.300,21.17,21.50,31.56,14.48,16.75,18.77,23.47,25.47,86.00,68.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","253097","Tutors and Teachers and Instructors, All Other",22,5.800,19.67,20.32,30.39,11.24,12.37,16.97,22.93,25.36,65.00,47.00,82.00,70.00,13.00,100.00,
"Central Minnesota               ","2021","Second Quarter","3","259000","Other Educational Instruction and Library Occupati",275,,16.05,16.76,29.66,10.63,13.24,14.10,18.44,21.30,43.00,37.00,11.00,86.00,13.00,97.00,
"Central Minnesota               ","2021","Second Quarter","6","259031","Instructional Coordinators",8,1.600,18.86,20.63,26.47,14.97,14.97,16.65,20.62,22.94,13.00,13.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","259045","Teaching Assistants, Except Postsecondary",267,4.100,15.98,16.65,28.26,10.63,13.21,14.09,18.29,21.02,44.00,38.00,9.00,85.00,12.00,97.00,
"Central Minnesota               ","2021","Second Quarter","2","270000","Arts, Design, Entertainment, Sports, and Media Occ",198,8.000,14.69,16.19,33.35,10.00,11.21,13.45,18.56,22.76,79.00,41.00,34.00,80.00,10.00,86.00,
"Central Minnesota               ","2021","Second Quarter","3","271000","Art and Design Workers",11,,15.46,17.92,33.15,13.10,13.13,13.46,17.24,22.38,45.00,9.00,19.00,,,56.00,
"Central Minnesota               ","2021","Second Quarter","3","272000","Entertainers and Performers, Sports and Related Wo",156,,14.09,14.91,25.60,10.00,10.66,13.04,16.53,19.29,95.00,50.00,27.00,80.00,11.00,88.00,
"Central Minnesota               ","2021","Second Quarter","6","272012","Producers and Directors",34,48.800,13.62,14.17,19.53,13.20,13.30,13.42,13.82,13.94,97.00,,97.00,,,75.00,
"Central Minnesota               ","2021","Second Quarter","6","272022","Coaches and Scouts",119,35.100,14.78,15.15,25.46,10.00,10.00,12.45,17.30,19.92,96.00,49.00,7.00,75.00,14.00,93.00,
"Central Minnesota               ","2021","Second Quarter","3","273000","Media and Communication Workers",29,,21.70,22.52,30.54,15.73,18.35,21.06,22.35,23.58,3.00,3.00,79.00,,,88.00,
"Central Minnesota               ","2021","Second Quarter","6","273091","Interpreters and Translators",5,2.600,19.89,22.17,30.16,16.42,16.42,17.00,23.62,27.32,0.00,0.00,0.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","2","290000","Healthcare Practitioners and Technical Occupations",1262,7.000,24.50,25.79,60.29,11.39,17.14,20.24,29.88,35.97,33.00,5.00,86.00,50.00,7.00,96.00,
"Central Minnesota               ","2021","Second Quarter","3","291000","Healthcare Diagnosing or Treating Practitioners",752,,27.65,29.55,60.28,16.71,22.33,24.18,33.84,38.69,25.00,6.00,101.00,55.00,10.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291041","Optometrists",7,11.800,30.31,32.41,38.79,25.66,25.66,27.19,33.08,36.03,0.00,0.00,100.00,86.00,13.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291051","Pharmacists",15,2.800,30.35,32.09,42.20,23.59,24.32,26.71,34.98,38.52,0.00,0.00,100.00,89.00,6.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291071","Physician Assistants",11,4.800,32.79,34.71,44.02,26.11,26.16,28.26,37.31,40.46,70.00,0.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291122","Occupational Therapists",31,11.000,31.66,32.87,46.88,21.97,24.53,27.90,36.34,40.50,28.00,38.00,100.00,93.00,11.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291123","Physical Therapists",19,4.400,26.75,28.77,43.98,19.25,19.26,19.30,33.55,38.98,36.00,10.00,100.00,82.00,11.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291126","Respiratory Therapists",35,27.000,28.74,29.46,42.49,19.97,22.32,25.12,32.43,35.83,39.00,25.00,100.00,69.00,6.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291127","Speech-Language Pathologists",36,8.500,37.14,38.02,53.17,23.77,27.14,31.38,42.52,47.30,22.00,16.00,100.00,99.00,59.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291141","Registered Nurses",513,7.600,25.90,27.49,53.99,16.92,22.26,24.10,29.96,34.55,26.00,3.00,100.00,43.00,2.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291151","Nurse Anesthetists",3,4.700,29.08,32.09,38.19,26.64,26.64,26.64,38.19,38.19,100.00,0.00,100.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291171","Nurse Practitioners",16,4.100,29.12,30.23,42.87,21.57,22.39,25.55,32.86,36.46,0.00,0.00,100.00,19.00,6.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291215","Family Medicine Physicians",7,2.200,39.79,42.97,50.80,34.54,34.54,36.11,45.10,48.34,0.00,0.00,100.00,100.00,100.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291216","General Internal Medicine Physicians",7,3.900,37.70,40.13,47.12,30.98,30.98,33.29,42.10,44.98,0.00,0.00,100.00,100.00,84.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291218","Obstetricians and Gynecologists",6,8.200,38.58,41.00,48.98,33.48,33.48,34.58,42.59,46.13,0.00,0.00,100.00,100.00,100.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","291228","Physicians, All Other; and Ophthalmologists, Excep",13,3.600,37.69,38.61,52.11,27.63,28.37,33.05,42.01,46.20,8.00,0.00,100.00,99.00,85.00,100.00,
"Central Minnesota               ","2021","Second Quarter","3","292000","Health Technologists and Technicians",501,,19.75,20.06,37.80,11.39,15.22,17.17,22.19,24.96,44.00,4.00,64.00,40.00,2.00,90.00,
"Central Minnesota               ","2021","Second Quarter","6","292010","Clinical Laboratory Technologists and Technicians",33,7.400,21.24,21.94,34.02,14.06,16.19,18.51,24.06,27.43,33.00,7.00,57.00,77.00,2.00,85.00,
"Central Minnesota               ","2021","Second Quarter","6","292032","Diagnostic Medical Sonographers",15,12.100,18.90,19.69,26.55,14.48,14.90,16.70,21.42,23.67,32.00,0.00,23.00,70.00,1.00,99.00,
"Central Minnesota               ","2021","Second Quarter","6","292034","Radiologic Technologists and Technicians",24,6.800,20.95,21.90,31.54,14.77,16.14,18.25,23.98,27.22,37.00,0.00,62.00,50.00,11.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","292035","Magnetic Resonance Imaging Technologists",5,11.800,22.98,25.53,30.04,18.72,18.72,18.88,26.48,28.61,48.00,0.00,76.00,100.00,52.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","292040","Emergency Medical Technicians and Paramedics",24,6.200,18.85,19.57,26.88,13.99,14.43,16.49,21.33,24.00,60.00,0.00,15.00,53.00,2.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","292052","Pharmacy Technicians",93,13.400,18.22,18.27,26.42,12.27,14.61,16.61,19.13,20.99,31.00,0.00,24.00,14.00,0.00,69.00,
"Central Minnesota               ","2021","Second Quarter","6","292053","Psychiatric Technicians",19,9.500,18.57,19.65,28.06,13.95,14.75,16.38,21.78,24.36,72.00,0.00,35.00,0.00,0.00,87.00,
"Central Minnesota               ","2021","Second Quarter","6","292055","Surgical Technologists",10,4.800,18.46,19.15,24.83,13.91,13.91,15.87,21.15,23.04,34.00,0.00,24.00,46.00,1.00,88.00,
"Central Minnesota               ","2021","Second Quarter","6","292061","Licensed Practical and Licensed Vocational Nurses",217,8.700,20.40,20.42,32.98,12.40,15.89,17.97,22.19,24.67,51.00,5.00,99.00,34.00,1.00,100.00,
"Central Minnesota               ","2021","Second Quarter","6","292098","Medical Dosimetrists, Medical Records Specialists,",40,6.900,19.10,20.00,31.60,13.28,14.50,16.17,22.41,25.79,52.00,21.00,34.00,82.00,0.00,87.00,
"Central Minnesota               ","2021","Second Quarter","3","299000","Other Healthcare Practitioners and Technical Occup",9,,27.22,29.37,37.12,22.31,22.31,23.68,31.16,34.36,0.00,0.00,100.00,,,98.00,
"Central Minnesota               ","2021","Second Quarter","2","310000","Healthcare Support Occupations",1383,8.000,14.12,14.39,30.39,10.08,11.58,12.56,15.32,17.37,65.00,3.00,41.00,13.00,0.00,75.00,
"Central Minnesota               ","2021","Second Quarter","3","311100","Home Health and Personal Care Aides; and Nursing A",1258,,13.93,14.12,28.00,10.08,11.57,12.45,15.18,16.63,,3.00,42.00,11.00,0.00,76.00,
"Central Minnesota               ","2021","Second Quarter","3","311120","Home Health and Personal Care Aides",818,7.400,13.14,13.44,23.00,10.25,11.51,11.97,14.74,15.33,70.00,1.00,32.00,6.00,1.00,65.00,
"Central Minnesota               ","2021","Second Quarter","3","311131","Nursing Assistants",437,10.800,15.04,15.39,27.78,10.08,12.49,13.89,16.15,18.57,59.00,9.00,61.00,21.00,0.00,95.00,
"Central Minnesota               ","2021","Second Quarter","3","312000","Occupational Therapy and Physical Therapist Assist",37,,13.74,14.69,20.28,12.40,12.95,13.27,14.66,15.93,97.00,0.00,35.00,15.00,0.00,37.00,
"Central Minnesota               ","2021","Second Quarter","6","312021","Physical Therapist Assistants",12,7.100,14.39,15.72,20.10,12.97,13.00,13.64,15.69,17.29,91.00,0.00,91.00,,,91.00,
"Central Minnesota               ","2021","Second Quarter","3","319000","Other Healthcare Support Occupations",88,,17.37,18.11,29.38,11.63,13.98,15.54,20.14,22.86,41.00,1.00,44.00,56.00,2.00,89.00,
"Central Minnesota               ","2021","Second Quarter","6","319092","Medical Assistants",61,8.900,17.67,18.25,28.45,11.95,13.97,15.43,20.31,22.90,40.00,0.00,47.00,65.00,2.00,98.00,
"Central Minnesota               ","2021","Second Quarter","6","319093","Medical Equipment Preparers",13,13.100,15.60,16.46,21.46,13.08,13.39,14.93,16.51,18.68,91.00,0.00,9.00,43.00,1.00,88.00,
"Central Minnesota               ","2021","Second Quarter","6","319097","Phlebotomists",6,5.900,17.76,19.37,24.15,14.96,14.96,15.49,20.11,22.35,0.00,19.00,61.00,,,81.00,
"Central Minnesota               ","2021","Second Quarter","2","330000","Protective Service Occupations",376,7.900,12.45,14.33,26.43,9.75,9.80,9.87,16.15,22.10,78.00,31.00,12.00,38.00,2.00,78.00,
"Central Minnesota               ","2021","Second Quarter","3","333000","Law Enforcement Workers",66,,22.26,23.04,26.42,14.23,19.76,21.24,24.43,25.34,17.00,2.00,47.00,80.00,2.00,98.00,
"Central Minnesota               ","2021","Second Quarter","6","333012","Correctional Officers and Jailers",39,8.600,22.59,23.55,26.20,18.44,19.98,21.15,24.34,25.36,12.00,3.00,15.00,90.00,1.00,97.00,
"Central Minnesota               ","2021","Second Quarter","6","333051","Police and Sheriff?s Patrol Officers",27,2.000,20.72,22.41,25.50,14.28,15.83,18.85,22.49,24.04,21.00,0.00,96.00,,,100.00,
"Central Minnesota               ","2021","Second Quarter","3","339000","Other Protective Service Workers",300,,11.51,12.40,22.06,9.75,9.79,9.85,13.88,16.02,93.00,39.00,5.00,26.00,2.00,73.00,
"Central Minnesota               ","2021","Second Quarter","6","339032","Security Guards",23,3.300,15.22,15.94,21.63,11.38,12.19,13.50,17.72,18.93,42.00,4.00,14.00,56.00,8.00,79.00,
"Central Minnesota               ","2021","Second Quarter","6","339092","Lifeguards, Ski Patrol, and Other Recreational Pro",122,47.000,9.83,10.26,18.17,9.75,9.76,9.79,9.87,10.77,97.00,93.00,3.00,26.00,1.00,100.00,
"Central Minnesota               ","2021","Second Quarter","2","350000","Food Preparation and Serving Related Occupations",4052,25.300,12.85,13.28,30.47,9.00,10.08,11.38,14.70,16.73,52.00,4.00,2.00,27.00,0.00,12.00,
"Central Minnesota               ","2021","Second Quarter","3","351000","Supervisors of Food Preparation and Serving Worker",793,,15.38,15.74,28.06,10.56,12.15,13.59,17.45,19.51,14.00,0.00,9.00,77.00,1.00,35.00,
"Central Minnesota               ","2021","Second Quarter","6","351012","First-Line Supervisors of Food Preparation and Ser",791,64.300,15.38,15.73,28.06,10.56,12.14,13.58,17.45,19.51,14.00,0.00,9.00,77.00,1.00,35.00,
"Central Minnesota               ","2021","Second Quarter","3","352000","Cooks and Food Preparation Workers",921,,12.95,13.21,28.95,10.08,10.08,10.46,14.85,16.85,57.00,7.00,1.00,25.00,1.00,14.00,
"Central Minnesota               ","2021","Second Quarter","6","352011","Cooks, Fast Food",343,87.800,10.28,11.28,18.88,10.08,10.08,10.08,10.50,14.35,73.00,0.00,0.00,21.00,0.00,4.00,
"Central Minnesota               ","2021","Second Quarter","6","352012","Cooks, Institution and Cafeteria",108,12.700,13.91,14.70,28.63,10.24,11.45,12.92,15.24,18.38,60.00,5.00,1.00,67.00,4.00,33.00,
"Central Minnesota               ","2021","Second Quarter","6","352014","Cooks, Restaurant",226,55.000,14.37,14.65,19.96,10.59,11.54,13.12,15.87,17.69,62.00,21.00,0.00,22.00,0.00,19.00,
